index,thickness,intensity
17825,2.4641695,112.63285
17826,1.7853227,87.54425
17827,3.4910579,240.54109
17828,2.713216,193.66621
17829,2.6482892,155.62411
17830,2.2044969,107.68714
17831,2.9325178,210.02802
17832,2.0406604,117.01925
17833,2.2027318,154.3341
17834,1.6111641,85.84641
17835,1.8247827,119.08746
17836,3.8538806,246.28192
17837,2.0029473,106.340805
17838,2.5722291,122.73384
17839,1.949013,106.273766
17840,2.1492343,99.53854
17841,2.191785,116.52247
17842,2.826136,204.80342
17843,1.646667,88.61998
17844,3.233391,227.35515
17845,2.914178,196.21088
17846,2.7819533,184.8135
17847,2.1870244,156.13194
17848,3.0836728,206.25468
17849,1.6153853,83.43738
17850,2.7964857,158.2457
17851,2.2614696,106.71884
17852,2.318331,151.32086
17853,1.3210691,77.93476
17854,2.4343293,173.19086
17855,2.1809154,119.54974
17856,1.5478805,90.17907
17857,3.91473,248.04715
17858,1.7576253,97.807785
17859,3.7594616,238.6181
17860,3.3630872,233.91655
17861,3.9834733,240.27113
17862,2.489345,142.61823
17863,2.5620747,199.02576
17864,1.7302011,96.50816
17865,2.9153137,191.86867
17866,2.9882593,196.7606
17867,3.5888546,241.21448
17868,2.0810485,117.587616
17869,3.7102025,245.53024
17870,3.2005448,187.34445
17871,3.182064,182.37592
17872,2.750728,188.81665
17873,1.5812782,85.916985
17874,2.8557777,195.34853
17875,2.0925014,142.47058
17876,2.4572353,196.18483
17877,1.9637104,122.05973
17878,3.6306152,234.98601
17879,1.8823534,95.86725
17880,2.116785,105.004616
17881,1.9313648,124.73356
17882,2.0139089,113.35596
17883,2.561789,154.71582
17884,3.0152926,210.94246
17885,2.3168595,120.06053
17886,1.8110886,90.66192
17887,2.826819,176.81561
17888,1.5235455,78.29947
17889,2.12933,96.842865
17890,2.0638778,107.35418
17891,3.350814,216.29518
17892,1.7824651,85.304596
17893,3.0272584,178.303
17894,2.807195,140.15057
17895,2.593427,157.64636
17896,2.3425,119.3795
17897,2.883415,169.85303
17898,2.142709,116.56334
17899,3.6433308,243.33525
17900,2.223799,115.89751
17901,2.948605,185.88263
17902,2.5122628,211.51682
17903,2.1050763,134.01404
17904,1.7421478,98.98605
17905,1.8365785,111.32577
17906,2.3653088,136.92267
17907,2.0870528,136.80438
17908,1.7661741,113.728264
17909,2.717113,219.51532
17910,1.8050609,117.743095
17911,1.8275579,121.65876
17912,2.2292545,153.64908
17913,1.8205404,107.30081
17914,2.5301483,141.16605
17915,2.7640653,201.27187
17916,2.4186473,148.56964
17917,2.4883265,152.46191
17918,2.152124,110.3556
17919,2.3518617,152.96106
17920,1.5889212,102.766754
17921,2.4323413,171.8946
17922,1.993961,136.84433
17923,3.180407,230.92706
17924,2.9342396,206.32239
17925,2.291092,119.65811
17926,1.7129058,90.23491
17927,1.6800344,84.01654
17928,2.438095,169.11682
17929,3.3835576,228.73131
17930,2.6158025,182.4862
17931,2.3820863,178.96985
17932,2.006221,119.01883
17933,2.5050118,157.46902
17934,2.163529,160.03903
17935,1.5942314,78.29952
17936,2.1926913,179.6938
17937,2.4413967,149.16096
17938,1.844317,99.96977
17939,2.525375,186.29105
17940,4.0115805,242.55017
17941,2.2969754,184.74455
17942,2.6727943,161.35352
17943,1.6768216,103.00902
17944,2.3111992,120.54454
17945,2.3976102,154.06625
17946,3.0378778,224.32301
17947,1.8917084,113.737686
17948,2.3021362,127.934814
17949,2.2556796,132.3567
17950,2.2764223,157.8761
17951,2.8889732,158.37381
17952,3.3847456,220.95314
17953,3.5901895,242.54945
17954,2.0929809,135.08078
17955,2.311127,128.0599
17956,2.8433795,228.78271
17957,2.3953598,194.9095
17958,2.5440776,180.98026
17959,3.5694869,242.62329
17960,1.4737306,88.56937
17961,2.0322185,105.88132
17962,2.2830133,144.26337
17963,2.6095233,140.25208
17964,3.3839183,215.3424
17965,2.48796,168.64352
17966,2.6383195,158.02496
17967,2.6861472,143.56183
17968,3.5264492,239.32318
17969,1.84383,102.07362
17970,2.4500098,132.56815
17971,3.5932415,221.10449
17972,3.2303576,217.20592
17973,2.6945946,180.18214
17974,2.163863,121.16318
17975,3.2752204,225.29262
17976,2.3632202,180.06012
17977,3.6330206,236.56924
17978,2.173947,159.00488
17979,2.255928,128.61514
17980,2.8144217,216.16934
17981,2.5167222,177.36685
17982,3.365851,217.28935
17983,2.8623624,202.89758
17984,1.5103545,82.803375
17985,1.6009758,97.78319
17986,1.4264961,84.50545
17987,3.838657,243.22804
17988,3.257905,220.81673
17989,3.8321903,243.95163
17990,2.8090138,202.96895
17991,2.3516395,134.37936
17992,2.6778016,179.78465
17993,4.2423215,251.89656
17994,1.8133501,95.503265
17995,1.8988445,120.92795
17996,2.9543,230.90726
17997,1.824589,83.502174
17998,2.018049,112.32867
17999,1.8676441,128.4581
18000,2.256379,195.4142
18001,3.5942643,222.12254
18002,2.8237205,196.29173
18003,2.7642894,177.19702
18004,2.333346,143.38583
18005,2.4320903,173.15088
18006,1.8943236,92.95314
18007,2.472999,108.44377
18008,2.7661312,182.77982
18009,2.704836,167.49191
18010,2.0687063,119.638885
18011,1.649616,83.49809
18012,2.616442,143.70015
18013,3.057218,229.33952
18014,3.0587494,205.05397
18015,1.7780285,80.169785
18016,2.2321393,121.756424
18017,1.5039138,74.26223
18018,1.3162577,76.55578
18019,2.13326,125.961426
18020,2.5212798,206.51503
18021,2.5723503,172.25333
18022,2.5032592,163.44907
18023,1.9846506,99.53712
18024,1.8408668,131.66498
18025,1.6306946,81.37253
18026,2.5918815,192.09688
18027,3.7276332,239.40672
18028,2.5052073,169.1647
18029,2.0036602,103.26909
18030,2.3234508,125.81424
18031,2.4266624,130.21667
18032,3.4453702,234.47505
18033,2.6369624,203.06354
18034,2.598776,189.54979
18035,2.2371182,171.20895
18036,3.29624,228.34761
18037,1.9218092,113.760956
18038,2.4579666,126.957664
18039,2.9872382,213.27501
18040,2.9694204,202.13454
18041,2.600141,181.70953
18042,2.5574594,176.21298
18043,2.2271261,142.96759
18044,3.8613293,243.37619
18045,2.4210439,169.56686
18046,2.023729,131.00702
18047,2.3339279,139.5153
18048,2.3112829,145.2334
18049,2.2747133,116.20004
18050,2.3907263,142.70654
18051,1.8731402,103.83945
18052,4.731143,253.26746
18053,1.923307,92.45751
18054,3.3802612,221.00218
18055,2.7519503,198.24196
18056,2.390309,122.73887
18057,2.5676672,165.2605
18058,1.9801496,79.81708
18059,3.2710772,237.55104
18060,2.9379652,192.03845
18061,3.857352,242.33311
18062,2.252629,120.503876
18063,2.736684,189.13281
18064,1.6050338,78.72633
18065,2.6755815,169.50427
18066,2.805677,223.49983
18067,2.9872355,184.11691
18068,2.055134,103.23601
18069,3.4553638,236.81406
18070,1.950623,113.84683
18071,2.6027625,175.18553
18072,2.215033,139.42938
18073,2.0649335,113.366196
18074,2.1124482,137.27872
18075,3.4684312,220.3679
18076,3.0962677,176.94946
18077,2.4325097,187.7183
18078,2.3767438,136.85867
18079,2.6349607,131.85332
18080,1.9973395,104.58885
18081,1.8460698,106.32529
18082,3.2755265,216.67297
18083,2.260165,121.160995
18084,2.2129362,151.33972
18085,1.8558618,100.604744
18086,2.0541472,149.12979
18087,2.233991,140.46794
18088,1.4832923,98.47502
18089,2.0683622,144.88367
18090,1.7014487,101.69917
18091,2.3879342,135.52414
18092,1.4210598,89.88072
18093,1.8560278,94.58578
18094,3.2298994,215.50208
18095,2.8072498,195.56998
18096,3.0475667,184.89015
18097,2.9631534,205.84076
18098,1.6906769,104.21977
18099,2.1505237,134.9577
18100,2.4808195,153.39658
18101,2.4524455,130.74997
18102,2.8495178,207.15808
18103,1.7922009,110.63701
18104,1.9979379,102.3174
18105,2.0213962,146.9039
18106,2.5199234,181.94162
18107,1.7774079,111.24391
18108,1.7745459,90.714676
18109,2.4755747,138.69571
18110,2.1704893,101.41238
18111,1.548483,84.21779
18112,2.3609111,131.83652
18113,3.1967227,226.14531
18114,1.5168266,122.85696
18115,3.1779509,220.7622
18116,1.9688883,102.27385
18117,2.0969012,135.13736
18118,2.5659947,155.64441
18119,2.236734,144.00829
18120,2.1076012,144.30226
18121,1.8217771,137.61911
18122,3.0630183,209.24864
18123,3.7676945,235.70207
18124,1.9765395,97.208855
18125,3.3963225,197.24019
18126,3.4847286,222.05057
18127,2.696238,206.62715
18128,2.0295463,135.6937
18129,3.2432706,218.70123
18130,2.2561958,150.9173
18131,1.2429571,83.31773
18132,2.5007248,134.64735
18133,2.7226672,168.5893
18134,2.5222762,141.34735
18135,2.570622,189.26471
18136,2.5083857,153.0607
18137,2.6694806,173.48738
18138,2.3416708,116.756096
18139,3.2666278,169.90912
18140,2.1986432,146.37157
18141,2.4933171,116.995804
18142,1.7364767,97.845795
18143,2.1028302,127.099335
18144,1.93508,109.49845
18145,2.375055,152.63646
18146,2.4708667,117.73856
18147,3.2369888,202.07204
18148,2.9173334,169.29234
18149,2.1032739,104.54175
18150,2.0379055,96.819244
18151,3.7860649,241.83452
18152,2.216714,149.4138
18153,1.9595783,126.14923
18154,2.3001266,142.68954
18155,2.500343,164.92796
18156,2.8389068,167.78262
18157,1.9421632,102.451096
18158,1.6864117,80.072296
18159,3.9376156,248.19653
18160,2.3151646,146.56647
18161,3.1459966,213.64392
18162,3.5774682,239.35548
18163,3.757428,243.66345
18164,3.918015,246.24751
18165,1.284296,78.805504
18166,2.3639286,151.21133
18167,2.8627927,185.01604
18168,2.4023738,159.38525
18169,2.096032,138.95052
18170,1.8090489,109.91565
18171,1.6706021,94.73324
18172,2.3044708,170.92978
18173,2.235035,133.93637
18174,1.5844424,113.84688
18175,2.2169602,138.52701
18176,2.2755516,111.933655
18177,2.1667368,95.66684
18178,1.5910242,100.73717
18179,2.8705733,177.72926
18180,3.1728182,225.25597
18181,4.029423,251.49744
18182,2.8912227,208.2194
18183,2.4826992,147.19443
18184,2.321954,105.36608
18185,1.5091151,84.10942
18186,3.0469718,173.21385
18187,4.2585444,246.3968
18188,2.907089,193.5607
18189,2.367375,168.11859
18190,2.9358425,165.00644
18191,1.8512738,93.61575
18192,2.536202,172.73685
18193,1.9149204,157.8221
18194,2.7078156,159.4172
18195,3.203673,214.48232
18196,3.0123496,186.03201
18197,3.2020168,214.16315
18198,2.58457,166.61203
18199,2.1288364,186.45784
18200,2.1663713,132.11111
18201,2.4661138,147.09428
18202,1.9352219,106.36395
18203,2.2524269,124.7186
18204,2.2537024,173.6521
18205,2.2139406,119.44627
18206,2.2369423,115.98566
18207,2.5708435,191.6102
18208,1.975321,143.99464
18209,2.3077016,156.31744
18210,2.4345455,158.1814
18211,3.020151,200.46854
18212,2.5714867,161.35663
18213,2.0519998,102.9475
18214,3.4299986,228.49687
18215,2.2970607,142.875
18216,2.5606492,188.79703
18217,1.7061048,88.496796
18218,2.6111274,167.2875
18219,2.5341246,147.46004
18220,2.2202675,129.39322
18221,2.4270062,143.48929
18222,2.2897875,105.36705
18223,2.2136672,133.73645
18224,2.6834168,172.52731
18225,3.2492592,234.58643
18226,1.8423907,101.35268
18227,1.5126001,79.8168
18228,2.4034836,189.84386
18229,3.2524786,204.9522
18230,3.3727543,236.35822
18231,2.3841333,116.65111
18232,3.0933735,210.19943
18233,2.1891656,106.74257
18234,1.927604,99.47933
18235,2.5364594,178.88812
18236,2.3407366,114.01337
18237,3.3896918,225.67299
18238,2.0907178,101.6389
18239,3.5597827,224.51952
18240,2.1449683,180.1445
18241,3.179638,194.22731
18242,1.5446737,97.83687
18243,1.2517198,84.43877
18244,3.6173577,233.55388
18245,2.5453925,137.72769
18246,2.8301613,136.82285
18247,2.352737,161.91805
18248,1.5670043,86.66528
18249,2.9945936,222.71614
18250,2.22246,129.92773
18251,1.8712103,99.20596
18252,2.7537446,182.21783
18253,2.4047973,165.62866
18254,2.5940104,154.48012
18255,2.4609957,127.5492
18256,2.1303248,115.73927
18257,2.7104466,206.66905
18258,1.9736607,113.80641
18259,1.9031115,116.411606
18260,2.9742444,188.63737
18261,3.1908092,234.55806
18262,1.7204704,87.4194
18263,2.1126397,137.40506
18264,3.0248618,194.06885
18265,2.0850825,85.597206
18266,2.7335896,173.92096
18267,2.8633332,213.50992
18268,2.5677488,189.72821
18269,1.8021094,96.760635
18270,3.1233523,196.36658
18271,1.7317274,89.98452
18272,2.0793347,160.57541
18273,1.2730193,79.71249
18274,2.8896403,218.61699
18275,2.1360447,107.860275
18276,2.869156,195.46306
18277,3.3496969,234.63358
18278,2.3412533,144.1026
18279,2.895043,166.45401
18280,2.5580635,190.06042
18281,2.5957994,125.30658
18282,3.7017093,239.27087
18283,2.323396,163.4624
18284,1.9213072,133.99704
18285,3.0025172,210.81079
18286,2.3095298,142.44531
18287,2.3190372,155.93192
18288,3.0398316,220.38606
18289,2.4338388,144.39081
18290,2.2392886,118.07692
18291,1.9562932,102.01106
18292,2.2107491,138.51918
18293,2.1878657,144.51764
18294,2.0938306,140.33246
18295,2.5452447,152.78415
18296,3.1207998,207.15994
18297,2.3163478,165.1792
18298,2.75467,175.47162
18299,1.881043,111.931145
18300,2.091733,120.774574
18301,2.4225626,170.7522
18302,4.1465845,239.42705
18303,1.7293439,82.597145
18304,2.8223271,212.2004
18305,1.9684919,159.0511
18306,2.5652187,137.0229
18307,2.6524377,161.98216
18308,2.4399655,139.45944
18309,2.7532475,213.79062
18310,2.4496822,130.88678
18311,2.3821585,140.72064
18312,2.011614,128.03162
18313,2.336659,153.0184
18314,1.4214464,75.98217
18315,2.5436053,162.16347
18316,2.232601,134.95737
18317,2.316356,91.3742
18318,1.3998854,96.20168
18319,3.4198232,213.03181
18320,2.8996274,183.30835
18321,2.0581586,104.57619
18322,1.6998035,91.433105
18323,3.5477624,244.43709
18324,2.2079556,132.7331
18325,3.1010847,225.71773
18326,2.718544,157.61359
18327,2.4890707,143.45801
18328,1.6458764,106.058685
18329,3.6387317,238.00674
18330,2.69214,168.67706
18331,2.7805383,133.21364
18332,3.484592,233.05492
18333,3.2274916,229.04735
18334,3.63512,201.79688
18335,3.1683729,201.11586
18336,1.9790206,105.790924
18337,2.3142204,168.80307
18338,2.2864575,147.19708
18339,3.01413,225.07431
18340,3.3192313,228.4097
18341,1.8627067,98.73826
18342,2.3967834,144.72345
18343,2.3158007,170.75977
18344,3.1616547,218.12941
18345,1.8316128,118.942535
18346,2.9776433,185.45215
18347,3.3784902,199.69327
18348,1.7309625,133.96329
18349,1.9750416,153.13321
18350,1.4904238,90.70383
18351,2.3446777,160.80887
18352,3.3411114,239.26968
18353,1.5045885,73.583
18354,2.4920962,181.83673
18355,1.8944805,134.84479
18356,1.7131755,77.279655
18357,3.2298427,233.99208
18358,1.6457138,96.56029
18359,3.287983,219.6508
18360,2.6430192,175.03981
18361,1.958181,115.47533
18362,2.2880297,140.0851
18363,2.4776073,198.76738
18364,3.844235,247.87782
18365,2.918633,202.15779
18366,1.9699781,118.71922
18367,1.9176245,111.83502
18368,2.0691912,134.1789
18369,1.8653685,108.00681
18370,2.719838,187.45294
18371,2.097586,157.7377
18372,2.8933737,157.01013
18373,1.5343084,83.85051
18374,3.4346673,225.15688
18375,3.5872815,226.93115
18376,2.8178344,206.20932
18377,3.1674678,196.54295
18378,2.796052,220.94969
18379,1.502578,92.19125
18380,1.6954682,90.79923
18381,3.0132422,211.2816
18382,2.5752478,152.90717
18383,2.5974624,180.7974
18384,2.3907535,157.66455
18385,2.6290538,153.51039
18386,2.4648373,179.95245
18387,2.1532824,129.23093
18388,1.8271868,101.348724
18389,2.624876,149.42401
18390,2.3940713,160.93425
18391,2.6467774,197.11119
18392,1.6263409,85.46891
18393,2.0899177,114.98979
18394,2.9920075,146.16623
18395,1.8242234,89.97409
18396,2.6632454,169.18988
18397,2.233051,169.98386
18398,2.7459047,161.40195
18399,3.1957169,209.30002
18400,2.4616468,141.5751
18401,1.6139448,123.228546
18402,2.6030326,157.60376
18403,2.6214156,193.09265
18404,1.8338845,104.76849
18405,1.4498198,96.35339
18406,2.164268,118.02667
18407,2.3776214,175.38965
18408,2.7650805,178.7167
18409,3.4273431,227.45488
18410,2.5829837,169.8541
18411,1.8514994,101.21544
18412,2.2817912,99.37932
18413,2.6644635,185.74596
18414,2.9582925,191.85585
18415,1.6759933,88.90586
18416,3.0018392,196.80171
18417,2.131647,152.92558
18418,2.8096242,210.94153
18419,2.27453,154.50833
18420,2.4228406,178.98312
18421,2.214553,159.04684
18422,1.8125248,106.1466
18423,2.1759171,112.63341
18424,1.6371869,91.01071
18425,2.4841423,158.97615
18426,3.333882,231.75214
18427,2.6248624,147.6977
18428,2.6001573,184.18207
18429,2.4440308,175.82455
18430,2.3723698,144.74876
18431,2.716314,190.56653
18432,2.9591603,189.88507
18433,1.9182025,104.530045
18434,2.9941034,213.88513
18435,2.3196394,135.4656
18436,1.6469603,78.865715
18437,2.4483535,165.15242
18438,1.8495393,99.15201
18439,2.288643,109.6926
18440,3.0923524,204.14822
18441,3.18106,200.86041
18442,2.2470071,166.35077
18443,2.4005523,141.57256
18444,1.6316817,86.929634
18445,1.8991476,126.94713
18446,2.0291457,128.47203
18447,2.9147804,190.77426
18448,1.8936349,130.6623
18449,2.7812765,183.36285
18450,3.1802826,226.38193
18451,3.8714905,246.36798
18452,3.4374413,227.25583
18453,3.3972816,222.22557
18454,2.287339,95.29181
18455,2.2735553,167.26367
18456,2.4970365,152.43034
18457,2.1942022,125.66488
18458,2.7401145,140.86734
18459,2.6527572,132.07037
18460,2.012088,115.64877
18461,2.3389904,141.60217
18462,2.553234,169.75578
18463,1.990145,109.471405
18464,2.7196374,143.37912
18465,1.7667223,110.07324
18466,2.3893054,181.4108
18467,3.5233884,242.93571
18468,3.2954848,233.85052
18469,2.9931254,221.74231
18470,2.1851277,127.53012
18471,2.5596642,192.8709
18472,3.434815,203.2051
18473,2.67205,184.5405
18474,1.8674718,117.02312
18475,1.3078252,76.56367
18476,2.2029915,108.57495
18477,3.521872,239.62053
18478,2.174653,123.20026
18479,3.0557542,233.58342
18480,2.201315,185.89908
18481,3.012941,161.80754
18482,2.287479,136.52567
18483,3.8854728,247.30093
18484,2.769876,184.02815
18485,1.2368859,77.70119
18486,2.6277194,147.25172
18487,3.2182796,237.51524
18488,2.5764606,165.76526
18489,3.7721825,234.56557
18490,1.7546709,86.40134
18491,1.6208937,85.0219
18492,2.5530677,154.89554
18493,4.1096554,240.86705
18494,2.3531892,181.96622
18495,1.4481598,86.8644
18496,2.1948514,145.18246
18497,1.779506,98.87402
18498,3.1905181,233.31064
18499,2.8373427,201.40569
18500,2.254954,100.8516
18501,2.31081,159.71048
18502,2.403279,158.3482
18503,2.6319506,177.28604
18504,2.2348254,152.63391
18505,3.4214816,235.16737
18506,1.5904316,96.53593
18507,2.67439,191.80466
18508,1.6646502,99.7372
18509,2.3455317,132.03534
18510,1.7888285,104.69971
18511,2.6524825,170.31583
18512,2.3841496,138.19452
18513,2.4705222,148.14328
18514,2.9556484,167.6818
18515,2.568169,167.42537
18516,3.7665405,240.86295
18517,2.4812884,129.96585
18518,2.446447,151.49225
18519,3.1332252,219.07668
18520,1.7221072,111.47203
18521,1.257295,82.817215
18522,2.3590884,171.43866
18523,2.440079,107.12596
18524,2.6088428,172.54349
18525,1.7090424,104.45824
18526,2.2774518,136.70312
18527,1.8397527,87.185356
18528,3.4467351,244.38141
18529,3.786248,239.72774
18530,1.8627224,95.088264
18531,2.1307583,131.5244
18532,1.6605102,94.92952
18533,2.20269,121.09344
18534,2.8290613,186.8484
18535,1.6999574,119.73265
18536,1.7738824,100.114525
18537,3.3502254,226.98901
18538,2.1787257,132.87424
18539,2.0896869,145.7821
18540,2.4402227,186.00113
18541,1.8265848,120.30309
18542,1.24619,74.98525
18543,3.6589997,229.39322
18544,2.6563709,177.09726
18545,2.0140915,112.200424
18546,2.1569197,103.12947
18547,2.7402465,186.23138
18548,3.532021,234.33784
18549,3.5159345,227.35287
18550,2.4494007,127.164825
18551,1.6340358,95.037796
18552,2.9406161,199.45271
18553,3.096698,201.57585
18554,3.5859733,234.45233
18555,2.6509604,182.90027
18556,2.4394307,186.36575
18557,1.766449,101.178795
18558,1.9331663,169.35358
18559,1.9996785,120.169525
18560,2.6376357,134.08365
18561,3.0278106,198.7329
18562,4.856711,250.96004
18563,2.3366804,125.45691
18564,3.1258779,218.07855
18565,3.5948234,242.59657
18566,2.1130598,119.84119
18567,2.5611293,151.78177
18568,3.7811332,237.05031
18569,2.1827962,106.880264
18570,2.8633783,200.58394
18571,1.8802544,92.070366
18572,1.6993889,119.07417
18573,3.3205545,223.73676
18574,2.6260161,166.28577
18575,2.2958293,190.58746
18576,2.0945613,117.17699
18577,2.9369025,218.30238
18578,2.6000707,134.09235
18579,2.5654225,186.42519
18580,1.9508119,150.56012
18581,1.6866775,81.24731
18582,3.044258,215.72252
18583,1.2008026,74.462845
18584,3.591938,233.76031
18585,2.2541404,114.12632
18586,3.6197512,228.95222
18587,2.4035637,147.99164
18588,3.0170596,198.57152
18589,2.3052166,167.82889
18590,2.3534753,132.70358
18591,2.5358043,132.47398
18592,3.1913142,192.26506
18593,2.541016,146.55673
18594,2.7710514,193.26591
18595,1.8789241,80.889206
18596,2.4143167,107.55562
18597,2.0389478,118.78612
18598,3.7468166,245.31726
18599,2.60236,171.63776
18600,2.8795874,191.7485
18601,2.1496267,135.01306
18602,1.8618299,98.99841
18603,2.9062884,172.86871
18604,2.0332932,99.86449
18605,2.302956,157.5347
18606,2.1291873,159.2445
18607,3.387609,221.08542
18608,2.35996,152.60928
18609,2.7509453,191.04364
18610,2.8514073,200.07353
18611,2.6809738,175.621
18612,3.3718593,220.54259
18613,2.9150748,193.2106
18614,2.038728,99.4404
18615,2.1119475,127.705826
18616,2.077409,122.95465
18617,2.2304034,144.30792
18618,2.3095686,168.5554
18619,2.3985064,168.94041
18620,1.8980556,124.10128
18621,2.5126977,172.44489
18622,1.3030034,89.14646
18623,1.8097793,114.966156
18624,2.3375623,114.722084
18625,2.00783,104.20702
18626,3.027301,183.45718
18627,1.9911017,113.374756
18628,2.7597144,146.75667
18629,3.4670453,231.51471
18630,2.062831,134.37936
18631,1.9791024,109.6302
18632,1.857315,116.84446
18633,3.7528205,246.12012
18634,3.2217202,209.12135
18635,2.3616724,171.27362
18636,3.435248,235.27829
18637,1.616439,80.14408
18638,2.1026666,158.37
18639,4.0362296,252.02228
18640,2.6083338,207.80505
18641,2.4569185,135.38521
18642,2.3934388,162.66623
18643,2.326522,121.3347
18644,3.9457679,244.92883
18645,2.3725333,124.188675
18646,2.7544308,143.60828
18647,2.6231544,164.21628
18648,3.8148465,248.06453
18649,3.084233,205.46169
18650,2.7824638,180.31332
18651,2.4348366,172.18378
18652,2.9140036,176.02698
18653,3.0884962,201.50468
18654,2.5182588,136.48785
18655,2.3361032,139.80833
18656,2.375912,180.84506
18657,1.4663162,86.395935
18658,2.1886446,142.1235
18659,3.5610757,240.87657
18660,3.0025709,137.22609
18661,2.0283453,94.45976
18662,1.841463,90.3381
18663,1.5382745,85.13
18664,2.5402532,164.2774
18665,3.4148302,228.30803
18666,2.2762437,132.95927
18667,2.6371245,191.8984
18668,2.21238,108.63069
18669,2.5907245,155.85464
18670,2.7395954,163.57034
18671,2.768621,177.48434
18672,3.5548346,237.88104
18673,2.1204562,130.18738
18674,2.6804602,176.38388
18675,2.4114115,107.60807
18676,3.8752866,232.3028
18677,2.7045312,151.45389
18678,1.9758192,116.62286
18679,2.3329215,126.452194
18680,3.641776,238.41301
18681,2.137901,169.14873
18682,2.0484734,143.7932
18683,2.4243722,164.0635
18684,3.117457,179.33072
18685,2.1353402,95.14009
18686,2.7042274,172.5859
18687,1.7087734,96.66633
18688,3.078405,215.8347
18689,2.389577,144.08337
18690,2.4658046,141.51016
18691,2.4230738,164.41241
18692,2.4057307,161.69868
18693,2.5624242,147.07404
18694,3.8548782,244.87566
18695,2.8538566,172.24255
18696,2.2067907,91.04442
18697,2.9483075,165.52672
18698,3.7334354,236.85402
18699,2.5684566,166.61736
18700,2.0150027,98.23157
18701,2.5017972,148.40741
18702,2.181848,116.59281
18703,2.1046004,110.604126
18704,2.7778938,178.65839
18705,2.886694,202.02756
18706,2.950253,225.19518
18707,3.8415008,235.01465
18708,2.5739284,177.49533
18709,2.1350627,159.51494
18710,1.953099,107.99962
18711,2.2982383,135.07297
18712,2.236343,129.76376
18713,2.3111815,167.27489
18714,2.551037,136.73328
18715,2.4881165,159.30353
18716,2.2349195,139.52527
18717,2.0160358,147.06058
18718,2.5369623,130.96191
18719,2.3638058,169.31377
18720,3.0322936,216.86574
18721,3.1708868,233.79366
18722,3.033838,186.93639
18723,1.6265929,94.61467
18724,2.0868933,145.34012
18725,1.6268482,112.38646
18726,2.2464597,136.90448
18727,3.4216092,221.7716
18728,1.8532146,107.156105
18729,3.5390265,237.5597
18730,2.0259569,107.958534
18731,2.562241,157.22171
18732,3.6940532,246.7943
18733,2.6158564,193.99945
18734,2.8740368,166.1847
18735,1.907342,130.46115
18736,2.2509022,137.72595
18737,1.4596665,77.40346
18738,2.4450736,149.34941
18739,2.0566628,117.310394
18740,3.0451725,197.65417
18741,3.0622776,220.74527
18742,2.7563255,193.79721
18743,2.065549,120.81
18744,1.6592585,82.35089
18745,1.9223552,103.25314
18746,1.8766663,100.301735
18747,2.1572244,115.25952
18748,2.5538538,171.37363
18749,1.7629881,93.52726
18750,2.261051,134.12769
18751,3.3335233,235.4868
18752,2.472571,157.27502
18753,2.1143942,146.05542
18754,3.522407,225.262
18755,2.8548653,165.34586
18756,2.20815,131.61984
18757,1.9108703,126.344734
18758,2.3781664,158.96555
18759,1.9395477,123.61743
18760,2.4969227,151.57362
18761,2.208277,143.35796
18762,2.1332088,105.417465
18763,1.9814541,111.90678
18764,1.9426191,162.45268
18765,1.6047637,92.47299
18766,3.325653,240.15117
18767,3.3024487,211.00337
18768,2.5058022,148.2444
18769,1.7136297,94.64824
18770,2.6205876,173.71176
18771,3.9979033,247.69058
18772,1.633913,84.26654
18773,1.8543895,100.520775
18774,2.0455828,144.61774
18775,2.6538315,191.06671
18776,2.3474271,159.01114
18777,3.6869483,242.50076
18778,2.6381965,173.88739
18779,2.8301492,165.26263
18780,2.0961463,117.973335
18781,2.431333,119.855545
18782,2.2019625,133.75116
18783,2.5151098,174.83453
18784,4.600974,251.86304
18785,3.4522817,228.94464
18786,3.3826385,232.53876
18787,2.0756326,116.75676
18788,2.0514162,128.07199
18789,2.6398168,192.05069
18790,3.4045231,214.90564
18791,2.5037692,120.875946
18792,2.2846494,154.85683
18793,2.9476616,214.77942
18794,2.652386,204.46252
18795,3.093598,200.0907
18796,1.4350624,75.83504
18797,2.4827683,104.15924
18798,3.4807527,235.18526
18799,2.3634586,187.74051
18800,3.1441414,188.9691
18801,1.8379338,110.13168
18802,2.3829207,153.2667
18803,1.8254354,100.18294
18804,2.8048668,168.9216
18805,1.502313,96.05768
18806,2.6337123,154.95828
18807,2.0921993,123.77536
18808,3.2959409,230.72377
18809,2.2750754,127.90328
18810,2.1333616,113.53514
18811,2.1429386,130.47713
18812,2.0226386,108.77248
18813,1.3626826,72.30568
18814,1.6566216,115.633156
18815,2.531345,162.14062
18816,1.8784888,93.1142
18817,1.8863276,90.39452
18818,2.3580682,176.15556
18819,3.630013,228.8871
18820,3.482979,238.63727
18821,2.199902,177.49323
18822,2.6915941,153.88065
18823,2.2907035,136.30125
18824,2.9024148,230.71773
18825,3.03208,197.92143
18826,1.9223344,154.37059
18827,2.3653238,141.51807
18828,3.8290963,244.5976
18829,1.7758172,98.121666
18830,2.5035653,133.53642
18831,3.1989524,223.07741
18832,2.4413,172.73697
18833,2.5657463,182.3357
18834,3.104646,175.46599
18835,2.3473923,120.52302
18836,3.484939,239.99371
18837,2.9078777,166.27014
18838,1.5974627,73.26108
18839,3.124477,221.6084
