index,thickness,intensity
2584,2.8037329,184.13184
2585,2.5840838,201.01202
2586,2.332642,126.80173
2587,2.082417,123.644135
2588,1.8634015,143.03787
2589,1.6442511,82.95849
2590,1.7449272,102.39317
2591,3.049731,241.5052
2592,2.4890985,141.6753
2593,1.9259274,142.28674
2594,2.3352513,151.7691
2595,3.3194084,235.53995
2596,2.7567544,208.02844
2597,2.491268,98.70044
2598,2.0160785,152.21588
2599,2.0358737,94.89451
2600,2.0283227,127.44347
2601,2.2246554,123.32615
2602,2.1299477,121.40193
2603,3.1913629,211.56868
2604,3.0318227,199.0826
2605,3.5032701,222.49811
2606,2.2316322,110.03142
2607,2.1459637,148.8549
2608,2.3524346,203.26297
2609,2.405863,141.94553
2610,2.918676,188.24335
2611,1.6886351,78.79794
2612,2.998266,216.35156
2613,1.7337267,110.22586
2614,3.0138326,192.40038
2615,2.532513,148.15614
2616,3.4039836,219.13474
2617,1.8692852,105.3925
2618,3.0792193,216.96158
2619,2.4642885,133.40363
2620,2.8716092,222.15144
2621,2.709022,197.04771
2622,1.6573255,96.54344
2623,2.5969148,184.57878
2624,2.2804973,140.1894
2625,2.130232,146.20462
2626,1.9815189,121.04439
2627,2.2495544,115.74333
2628,1.7388934,104.3416
2629,4.5060124,249.28818
2630,2.336851,147.78697
2631,2.1348524,113.55519
2632,2.0527208,153.38455
2633,1.9351298,88.091125
2634,2.3572574,133.22372
2635,1.9553181,101.86295
2636,2.8212266,202.11543
2637,2.1025794,147.41289
2638,3.1073985,206.66043
2639,2.6316235,184.31361
2640,2.9079819,168.34216
2641,1.4885776,78.659584
2642,2.6707518,177.71365
2643,2.4375596,121.07988
2644,2.6216257,154.70462
2645,2.247393,139.05814
2646,2.7337286,161.95834
2647,1.2943738,80.05279
2648,2.5491707,180.89108
2649,3.1355855,197.25864
2650,2.8862884,196.86346
2651,2.53568,184.60074
2652,2.7495942,182.50217
2653,2.9327931,184.4617
2654,4.150155,248.51591
2655,3.5138793,234.22849
2656,2.8352637,182.70374
2657,2.0319695,122.92731
2658,3.424533,227.65067
2659,2.167294,114.28583
2660,2.7283666,231.80194
2661,2.763308,181.8269
2662,2.5714307,174.36462
2663,2.876041,202.45714
2664,1.797049,115.51405
2665,1.8301492,82.887085
2666,1.4698511,88.841095
2667,3.7591221,238.47159
2668,2.3567693,135.13326
2669,3.1603875,229.67302
2670,1.6570237,93.15085
2671,2.2996485,161.5219
2672,2.3044322,178.2557
2673,2.4312341,165.61896
2674,2.000873,111.10979
2675,3.1872208,225.05746
2676,2.6078088,154.9896
2677,2.3378015,172.8435
2678,2.8777034,174.78442
2679,1.9838195,106.87828
2680,2.735336,230.71423
2681,3.3063738,193.94379
2682,2.0264926,96.425125
2683,3.2139819,218.89093
2684,3.3524423,221.09782
2685,2.7185674,215.66867
2686,1.7677215,85.49501
2687,2.1452293,112.96591
2688,3.0187602,187.7904
2689,2.2771811,140.27388
2690,2.9111793,189.9224
2691,2.96444,186.27113
2692,2.2129369,149.62212
2693,3.4006045,242.12048
2694,2.5332253,121.10415
2695,3.1916404,210.74478
2696,2.1348026,143.89902
2697,3.702601,242.30035
2698,2.492862,159.5279
2699,3.0633018,206.30183
2700,3.5358334,226.936
2701,1.7292385,104.13309
2702,1.9059808,87.808136
2703,2.5799377,182.45705
2704,2.743449,176.28781
2705,2.4445043,174.35019
2706,2.3803678,192.82915
2707,2.4448256,169.45354
2708,2.4318357,184.81575
2709,2.034505,136.18512
2710,4.7921286,253.66666
2711,2.8909602,196.56923
2712,2.5034337,111.07589
2713,2.1113262,116.83148
2714,2.1993952,161.66937
2715,2.2637775,145.23883
2716,1.6694047,103.022675
2717,2.0922258,158.12321
2718,2.5552535,147.56552
2719,2.5518374,153.62442
2720,3.465094,207.42865
2721,1.3993763,96.88154
2722,2.6576924,161.33514
2723,3.0340781,214.35542
2724,1.5945675,113.75864
2725,2.385636,134.18192
2726,1.7492718,92.651344
2727,2.5728774,159.26892
2728,3.5973704,237.124
2729,3.7129655,242.0347
2730,2.1579041,160.24261
2731,2.2322402,102.94644
2732,1.3744915,83.93269
2733,2.2831025,121.02046
2734,1.8892572,113.44494
2735,3.4187586,221.54556
2736,2.075798,97.2475
2737,2.8177588,212.93283
2738,1.836507,103.43239
2739,2.5960317,133.12389
2740,2.49804,134.16232
2741,3.7506466,230.12863
2742,1.9531759,105.5685
2743,2.8013356,192.32115
2744,1.9887279,90.19368
2745,1.7967169,109.803894
2746,1.8391759,112.7036
2747,3.2350185,213.25993
2748,1.9625874,87.32467
2749,2.3545728,146.74976
2750,2.7241683,183.31088
2751,2.9682107,217.33658
2752,2.255787,95.33246
2753,1.818527,89.69536
2754,2.8600001,194.35919
2755,2.4894044,196.25348
2756,3.0542026,226.04665
2757,2.730716,218.0076
2758,1.7451508,98.913864
2759,2.629984,140.14542
2760,1.7969505,91.526634
2761,2.7463198,164.28369
2762,2.0580356,107.60415
2763,1.6297537,89.71472
2764,3.1035562,232.1006
2765,1.9954035,90.9504
2766,2.5044096,164.9012
2767,2.8072698,181.83575
2768,1.2453113,67.86933
2769,2.7198033,189.97995
2770,1.403472,89.68046
2771,2.0675795,132.8189
2772,1.6954808,98.504234
2773,2.7422473,185.36847
2774,1.6956618,96.15271
2775,3.2829766,214.22592
2776,2.7242103,193.50607
2777,1.8349118,83.30003
2778,2.1597607,109.759026
2779,2.182319,98.450356
2780,2.876842,200.7371
2781,1.8691685,85.227295
2782,3.0229228,205.52791
2783,2.3029141,170.08249
2784,2.2327223,116.53444
2785,2.4513812,137.97032
2786,2.1834855,107.09572
2787,2.1469712,147.34982
2788,2.5380766,177.25447
2789,2.6728842,172.70465
2790,2.777474,152.21729
2791,2.2707236,120.308304
2792,1.981847,108.654976
2793,2.2897668,143.20918
2794,3.0809927,202.8089
2795,2.825029,153.07642
2796,3.4883344,223.6496
2797,1.6981623,111.61405
2798,3.8283474,246.60942
2799,2.6383204,198.26697
2800,2.1090977,96.6224
2801,2.7843137,180.83278
2802,2.8675666,173.96307
2803,2.7526007,145.12631
2804,2.137036,99.68024
2805,1.2395074,76.769394
2806,2.437079,153.90738
2807,1.5295094,88.4423
2808,1.9554279,91.03838
2809,2.9628654,190.8551
2810,1.966136,81.77319
2811,2.0726707,107.34199
2812,2.301965,177.65558
2813,3.6777914,243.88838
2814,2.0992007,121.4503
2815,3.0410802,230.76152
2816,1.4068077,85.52339
2817,2.1731882,116.3469
2818,2.0204024,113.43581
2819,2.8647983,198.21149
2820,1.989919,124.27821
2821,2.2832127,121.881805
2822,2.5447493,158.93114
2823,2.2578163,178.81848
2824,3.2751327,210.95236
2825,2.4785838,172.46243
2826,1.6547693,120.50279
2827,2.012878,142.13017
2828,2.0908048,103.63425
2829,3.2791333,223.62521
2830,2.4405487,135.95746
2831,1.9914856,108.931274
2832,2.1832385,113.21316
2833,1.5215002,81.82225
2834,2.749655,207.67839
2835,2.2199156,127.8573
2836,2.5894392,150.38245
2837,3.0511057,187.218
2838,2.0359406,139.5332
2839,2.9061806,201.79184
2840,1.9474319,162.47163
2841,2.0669453,120.53101
2842,3.0314722,197.8888
2843,2.3610628,170.28795
2844,2.1441529,131.47253
2845,2.9632719,238.24965
2846,2.9514232,190.90488
2847,3.7924252,227.305
2848,1.9704263,119.182045
2849,2.329787,170.54214
2850,3.5056512,240.25822
2851,3.312756,197.17072
2852,3.768521,246.6059
2853,2.1984627,143.11937
2854,2.5318844,192.84398
2855,3.666552,247.74149
2856,2.5944588,157.20505
2857,1.9166234,110.698135
2858,2.1472113,132.02237
2859,2.0407925,99.6873
2860,3.0145125,211.02242
2861,2.2162492,128.00073
2862,3.0985398,185.67542
2863,2.705108,174.05615
2864,1.8716859,83.489334
2865,3.3150249,215.1643
2866,3.0755794,177.66507
2867,1.7714314,168.71176
2868,3.1279793,219.44856
2869,2.4816453,176.58118
2870,2.5560658,153.76305
2871,3.6791806,243.9986
2872,1.9074975,109.74077
2873,1.8286307,99.47121
2874,3.078441,203.71886
2875,1.7175683,85.38278
2876,3.1314187,179.52777
2877,2.119247,121.78029
2878,3.0689363,191.82422
2879,3.5261476,226.67645
2880,2.4596906,121.75306
2881,3.093515,206.52713
2882,2.9656827,203.559
2883,3.9134185,245.36447
2884,1.9455688,114.46236
2885,3.0250802,219.57845
2886,1.8089797,93.957275
2887,2.7868953,200.86961
2888,2.008558,88.234505
2889,2.2044742,181.36426
2890,2.4802275,133.14479
2891,3.4048417,239.3802
2892,3.6283374,235.06166
2893,1.8807929,99.74252
2894,2.3272657,154.38777
2895,2.2956111,149.46097
2896,2.1713524,189.46678
2897,1.7735481,118.22554
2898,2.1430476,125.15376
2899,2.2070723,130.78186
2900,2.1028395,133.60666
2901,2.300165,141.30698
2902,2.8358207,153.82918
2903,1.4089519,80.036385
2904,2.3453457,143.14514
2905,2.67867,154.3761
2906,3.1622307,225.06989
2907,2.3373947,126.46587
2908,3.026356,209.04198
2909,3.1226578,238.17601
2910,2.47277,135.67873
2911,3.024092,158.5362
2912,4.413944,249.8782
2913,2.104259,123.07034
2914,2.3048763,135.8252
2915,2.330194,128.64877
2916,2.4630075,147.74722
2917,2.3448882,141.24974
2918,3.444439,225.38243
2919,3.7184296,246.10802
2920,1.6255772,122.605255
2921,2.7509534,172.68
2922,1.9819973,88.44062
2923,2.3578427,141.61487
2924,3.0674016,195.86722
2925,2.2737212,142.78995
2926,3.125402,222.5994
2927,2.338842,172.43005
2928,1.2799885,77.8021
2929,1.4077291,75.57837
2930,2.1328633,118.25556
2931,2.1215081,144.46173
2932,2.2131116,160.13898
2933,3.000489,170.58952
2934,2.4915826,151.95786
2935,2.2148001,139.06122
2936,3.1342785,215.82983
2937,1.9734164,78.069855
2938,2.417213,146.28577
2939,3.2361948,196.16089
2940,2.2095041,120.5974
2941,1.6344467,88.72258
2942,1.432422,96.55278
2943,3.482199,235.05533
2944,2.282708,152.97118
2945,3.1325889,194.14352
2946,3.1719613,222.90714
2947,2.3890653,111.19482
2948,3.18533,221.6062
2949,2.340991,123.36789
2950,2.2026975,98.25789
2951,3.3618648,240.40793
2952,3.0546288,189.30228
2953,2.1296082,104.481445
2954,2.0329738,137.04784
2955,2.172357,125.539276
2956,3.2067533,236.83072
2957,1.8926332,100.258255
2958,2.1358683,125.9795
2959,2.7051687,174.67474
2960,3.5846279,230.05267
2961,2.6749833,166.18419
2962,2.2730832,193.13481
2963,2.4378097,186.09656
2964,3.2366023,213.44319
2965,2.1496673,112.215256
2966,1.7921633,102.83006
2967,4.050208,248.30777
2968,2.7114747,187.99397
2969,1.928252,123.208755
2970,3.4656107,233.85136
2971,1.9620609,97.8084
2972,1.3878902,94.2612
2973,1.2117139,85.63246
2974,3.1186414,205.524
2975,2.3042412,133.63528
2976,1.6753519,81.84436
2977,2.672554,187.32741
2978,3.020781,214.79956
2979,3.6725383,224.01392
2980,2.5755517,216.20418
2981,1.5810511,88.90546
2982,2.98486,218.3151
2983,3.5336833,234.89345
2984,1.6447495,82.29634
2985,3.3684845,226.5753
2986,2.3736491,125.48483
2987,2.527426,174.2441
2988,2.1797707,168.2911
2989,1.7622625,94.44149
2990,1.8531772,121.78053
2991,2.871515,210.73535
2992,2.2528484,137.85764
2993,1.3271649,90.32354
2994,2.0121899,133.31915
2995,2.7655518,185.92635
2996,2.4016924,125.22303
2997,2.4046836,122.65596
2998,3.4593272,232.12772
2999,1.4649346,84.67178
3000,1.7089442,97.81559
3001,1.7482915,123.08794
3002,3.4248269,214.9759
3003,2.8995001,152.03255
3004,2.6166034,160.87405
3005,1.8724985,107.21988
3006,1.2935544,100.23868
3007,2.3244832,151.54301
3008,2.466565,134.12326
3009,2.2596922,116.3798
3010,2.7282238,193.43175
3011,2.138819,145.08664
3012,2.7249024,175.85138
3013,2.5752487,157.00731
3014,3.481323,232.60344
3015,2.8210378,198.54967
3016,2.7994149,192.97426
3017,2.6992364,195.0231
3018,1.9613771,117.52313
3019,2.7539554,174.77158
3020,3.446805,220.92712
3021,1.7263994,96.45346
3022,1.8718779,121.537735
3023,1.9560354,104.98459
3024,2.7294328,184.60628
3025,3.000824,203.60048
3026,2.821456,183.23936
3027,2.2537675,158.13824
3028,2.8918998,215.19063
3029,1.6790359,96.37004
3030,2.6260285,183.25723
3031,2.5168595,174.23502
3032,2.410214,134.54501
3033,3.7908072,240.96059
3034,2.0958884,139.75177
3035,1.9998478,92.764626
3036,2.7751412,181.71866
3037,2.5823348,157.751
3038,2.8932824,186.5531
3039,3.9514294,247.05655
3040,3.0306184,229.33382
3041,1.9166957,127.49855
3042,4.035105,248.98232
3043,2.482047,160.71582
3044,2.1537218,120.75032
3045,2.3666015,140.96875
3046,2.696692,172.66905
3047,2.894449,200.289
3048,1.6690444,95.36493
3049,3.6247406,246.58101
3050,2.3938308,142.73338
3051,3.2165866,228.50778
3052,1.999369,95.43834
3053,2.162975,155.35211
3054,2.4603097,176.36087
3055,2.0862207,131.92148
3056,3.0128045,196.19601
3057,2.9912817,176.26012
3058,2.7427921,147.06927
3059,2.1036694,122.770935
3060,1.8984885,87.183754
3061,2.9671698,187.12442
3062,3.4251027,215.89874
3063,2.1967607,162.49934
3064,2.1951752,126.70481
3065,4.8955603,253.45999
3066,2.5123897,169.62035
3067,2.107438,99.44849
3068,1.616281,100.9331
3069,2.0548937,114.38307
3070,2.5727363,180.86282
3071,2.563105,165.59167
3072,1.9141734,117.6966
3073,1.6778266,89.61467
3074,2.8101344,194.573
3075,3.3070176,218.10811
3076,2.2853444,144.61264
3077,2.7608438,182.37885
3078,2.8998406,202.8846
3079,3.0937922,218.05481
3080,2.4693146,158.69092
3081,1.7850767,77.6698
3082,2.6999242,188.2265
3083,3.5571802,236.62868
3084,3.0691257,224.8337
3085,1.8625973,110.66318
3086,3.7826056,242.86502
3087,1.8707342,133.18045
3088,3.178806,210.9531
3089,2.0713987,150.5678
3090,2.8593552,197.72754
3091,2.2924159,119.576324
3092,2.6325562,160.16623
3093,2.7515922,184.88704
3094,2.2775915,146.39642
3095,1.8256019,92.96901
3096,3.0316844,192.44424
3097,2.3465645,170.77287
3098,4.147357,249.52547
3099,2.8941865,199.92447
3100,2.0435,123.1482
3101,1.8068266,87.92675
3102,2.358248,161.82437
3103,2.4831688,138.6174
3104,1.9486512,121.416595
3105,1.9135134,157.30981
3106,2.5291598,180.08386
3107,2.1121519,120.51497
3108,4.2912307,250.46724
3109,2.009521,98.351616
3110,2.1146815,125.01843
3111,3.7451606,208.04861
3112,1.8502824,96.327545
3113,1.8499014,109.842575
3114,1.5871384,92.93518
3115,1.2916081,82.92032
3116,2.851407,212.61946
3117,2.7589774,179.68951
3118,2.2173219,156.04344
3119,2.6025915,159.20374
3120,2.9578202,237.47888
3121,2.8108134,162.02625
3122,2.438128,198.80545
3123,2.4036036,154.48485
3124,1.8470306,109.555664
3125,1.9735869,111.417984
3126,2.2968845,153.52536
3127,2.648249,184.27057
3128,2.1775222,145.54855
3129,3.0920136,198.33788
3130,1.7161677,86.20914
3131,2.75299,221.375
3132,1.9773233,118.01848
3133,2.942767,202.47653
3134,1.9864552,100.19571
3135,2.1888175,157.37195
3136,2.1318154,166.58109
3137,1.857811,112.8547
3138,2.1735497,140.81891
3139,2.0806026,152.66565
3140,3.578506,223.65417
3141,2.641206,162.3624
3142,2.1861808,127.75716
3143,2.6318827,176.30052
3144,2.6549299,174.5268
3145,2.2978148,120.365814
3146,2.3955579,175.02393
3147,2.223647,152.65176
3148,2.4021287,146.4464
3149,2.5623846,187.69446
3150,2.0708334,92.40561
3151,1.7636751,107.80205
3152,2.768959,134.71439
3153,1.6624106,96.04066
3154,2.7329192,149.41269
3155,2.6315658,187.39462
3156,2.900206,209.95728
3157,2.2315843,128.95541
3158,2.206926,167.92802
3159,3.1682758,199.1096
3160,3.0748646,214.61339
3161,1.9404795,132.199
3162,2.8178582,173.85043
3163,2.1369584,123.697876
3164,2.4429667,151.21724
3165,2.7605553,163.54205
3166,1.8365428,102.723724
3167,3.2734332,220.61371
3168,2.2599196,140.8027
3169,3.3867114,223.69911
3170,2.6030383,186.79611
3171,3.9810295,248.05643
3172,3.1375356,235.90204
3173,2.685584,195.39684
3174,2.6524146,156.54865
3175,1.8706218,106.86708
3176,2.1861002,140.29355
3177,2.4736156,196.85915
3178,1.5391301,77.61261
3179,3.2815347,230.8787
3180,1.8143581,93.52345
3181,2.0953343,109.96571
3182,2.6638997,161.85226
3183,2.7636604,163.25726
3184,2.5532665,171.83353
3185,2.6579847,144.05106
3186,2.8968368,204.99414
3187,1.6258812,101.976105
3188,3.0557961,174.40692
3189,2.3987901,133.52884
3190,2.5409834,127.49254
3191,2.0527403,135.23453
3192,2.3733165,126.03357
3193,2.7203324,203.89066
3194,2.0055416,92.78081
3195,2.5776865,155.69382
3196,3.8054264,245.02536
3197,2.3640041,137.11911
3198,2.4556308,145.56703
3199,3.4068718,223.74344
3200,1.710068,90.250496
3201,1.7280314,92.99828
3202,2.0901337,106.65072
3203,3.2353816,233.68486
3204,1.793589,94.70093
3205,2.065292,112.8799
3206,2.7521691,176.11185
3207,2.099739,111.08119
3208,1.8848332,114.38654
3209,1.205203,73.98831
3210,3.0590954,212.91862
3211,2.2895474,158.94806
3212,2.4227147,138.88477
3213,3.0551214,193.33188
3214,2.0199783,149.19838
3215,1.6711462,90.760185
3216,2.4430583,167.3923
3217,3.409307,224.20047
3218,2.052134,141.86105
3219,3.0107248,217.86693
3220,1.9659245,107.780174
3221,3.5445845,244.75052
3222,2.022122,108.10492
3223,3.1196759,212.66101
3224,1.6590565,97.1581
3225,2.193877,119.96508
3226,1.7079548,108.089134
3227,2.2749226,126.91187
3228,2.1860688,106.28813
3229,2.33864,149.2419
3230,3.1641998,230.13864
3231,3.1486425,228.27046
3232,3.1376674,221.63326
3233,2.3661382,106.82483
3234,3.0927782,195.3585
3235,2.610295,197.38847
3236,2.411382,125.91652
3237,2.4597168,176.15045
3238,2.8245184,183.53561
3239,2.8700764,191.09775
3240,2.914442,186.8198
3241,1.5333433,76.86921
3242,3.1042056,184.11024
3243,1.6891999,109.46236
3244,3.010654,183.09857
3245,1.8635061,102.92732
3246,2.3940988,159.7979
3247,3.0635638,225.60507
3248,1.6224643,93.8243
3249,2.5338874,167.8627
3250,2.639131,168.17496
3251,1.911171,128.6709
3252,1.7512542,115.65367
3253,1.8105952,123.4507
3254,3.5053308,237.99551
3255,3.072416,213.19713
3256,3.0110898,214.19312
3257,2.532732,163.1756
3258,2.4808004,180.15363
3259,2.5761435,160.75548
3260,2.211667,127.76756
3261,2.4748783,181.18999
3262,2.1390212,113.00423
3263,2.5876832,193.13527
3264,2.9776266,198.6552
3265,2.159049,104.24661
3266,3.5202289,225.12721
3267,2.604594,172.45146
3268,2.241487,126.61714
3269,2.6931682,151.68724
3270,1.5550147,76.68432
3271,2.2674646,137.50656
3272,2.2110112,199.37918
3273,2.8372378,159.83636
3274,3.1450584,218.00789
3275,2.2637117,103.43494
3276,2.0966172,97.466644
3277,1.630299,90.49255
3278,2.35658,142.70813
3279,2.139733,156.03397
3280,1.6915722,95.739716
3281,3.330893,233.19092
3282,1.9589067,128.65204
3283,1.9241893,118.85474
3284,2.2185347,106.91144
3285,3.1461895,199.90334
3286,3.6787038,234.62723
3287,1.8066158,86.297005
3288,2.5702581,196.21017
3289,3.4412332,202.95407
3290,2.605643,165.77211
3291,2.0528944,130.95877
3292,2.444428,199.22731
3293,2.2218108,144.78433
3294,2.9094522,151.93869
3295,2.636701,177.98328
3296,1.4830487,75.25252
3297,2.812842,206.1062
3298,3.254273,227.94058
3299,2.3669996,173.55936
3300,2.2825272,129.51614
3301,2.5535865,165.56357
3302,2.473833,143.03735
3303,2.9978206,230.10484
3304,2.2523942,140.5198
3305,1.0255446,72.19818
3306,2.9850593,198.84619
3307,1.5333512,78.14752
3308,2.4035528,160.84235
3309,2.1369119,177.43677
3310,2.9789596,161.47751
3311,2.088284,122.26475
3312,2.5672615,168.9739
3313,1.9841666,153.19698
3314,1.6623192,77.89774
3315,2.7854648,203.74217
3316,2.6514297,127.019394
3317,2.2693124,171.39587
3318,1.8065966,127.287315
3319,2.7585833,117.545746
3320,1.7685474,110.78032
3321,2.6457782,145.26968
3322,1.782892,111.42766
3323,2.9175963,170.10571
3324,4.5784254,253.20782
3325,4.249083,252.0107
3326,2.6341522,168.77542
3327,3.0702865,199.4694
3328,2.540843,160.32681
3329,1.8700291,128.68013
3330,1.8338339,89.15201
3331,1.882684,136.62895
3332,2.0938833,135.12613
3333,2.045102,91.762825
3334,2.7358575,190.22522
3335,2.5936313,158.50635
3336,2.0193584,123.280136
3337,2.1366465,147.6326
3338,4.5489774,253.16806
3339,3.0224738,168.95676
3340,2.2203193,168.0326
3341,1.7057822,132.65082
3342,3.0564466,215.7417
3343,3.179454,204.67888
3344,2.374482,207.48993
3345,2.4202046,104.83821
3346,2.391699,115.308014
3347,3.967879,243.99753
3348,2.8776143,190.02672
3349,1.7709122,104.50908
3350,2.3424065,130.69865
3351,2.9399529,219.272
3352,2.381106,146.13763
3353,1.8730203,100.25077
3354,2.4722714,172.96017
3355,2.4161196,116.857086
3356,3.8030288,239.13705
3357,2.5578923,199.26059
3358,2.7395835,176.95395
3359,3.1996748,217.60432
3360,2.4146268,130.48636
3361,3.4561265,228.02048
3362,3.696997,241.75653
3363,2.8372052,186.95772
3364,2.4180868,172.45595
3365,2.7962909,188.17924
3366,2.2792768,172.2449
3367,2.2210407,110.511406
3368,3.3052163,214.52966
3369,2.5968118,181.26822
3370,2.2783215,164.20245
3371,2.034587,121.14466
3372,2.3562818,142.63614
3373,2.299569,142.46313
3374,3.3154063,201.9182
3375,3.3956106,225.44081
3376,1.4799621,82.87272
3377,3.0568235,164.3935
3378,2.7208915,181.22754
3379,2.316466,155.40488
3380,3.688601,247.2309
3381,2.1093845,108.4637
3382,2.320633,145.59433
3383,4.5162544,252.07193
3384,1.9430541,114.75891
3385,2.390364,136.89612
3386,3.6168268,215.10965
3387,2.8299284,183.07733
3388,3.5672615,234.90547
3389,2.207839,179.84668
3390,1.9731333,109.58905
3391,2.933512,208.09117
3392,2.1482377,150.72993
3393,2.215885,105.82001
3394,3.4567282,233.88956
3395,2.4092832,192.7884
3396,2.1133294,116.72991
3397,3.5612173,238.60641
3398,1.5347111,81.24629
3399,2.24054,165.56155
3400,2.5583792,168.58572
3401,1.7769485,132.46991
3402,2.5067713,154.88419
3403,2.4526172,173.05725
3404,1.7584846,99.40292
3405,1.912313,115.63089
3406,3.3853455,238.34102
3407,1.3700577,75.380936
3408,3.0124898,211.96764
3409,2.1345077,149.42511
3410,2.101604,151.42139
3411,2.0038624,110.9371
3412,3.005173,193.87984
3413,3.8700104,248.98065
3414,1.8435707,106.36879
3415,3.1066887,193.93134
3416,3.2287128,177.19644
3417,2.2373729,143.33054
3418,3.904271,248.7679
3419,2.173841,122.410324
3420,3.0767817,178.9599
3421,3.0316224,193.00418
3422,2.7696295,204.84702
3423,2.9162378,180.71802
3424,3.002286,237.61133
3425,1.5773447,75.15181
3426,2.5448647,174.89087
3427,1.8235186,109.87506
3428,3.1390808,193.45198
3429,2.6717272,155.16592
3430,2.35511,128.04417
3431,2.726302,195.96289
3432,1.6729742,84.37312
3433,2.2454028,146.66121
3434,2.9030962,227.88313
3435,1.6928637,91.59764
3436,2.9593062,218.94284
3437,2.080584,101.64468
3438,2.2971983,147.11636
3439,1.4015198,70.43074
3440,2.1108365,119.86696
3441,2.192182,123.27988
3442,2.4296212,149.4531
3443,1.9722643,98.58125
3444,2.0857296,95.50679
3445,1.8277142,110.43912
3446,2.3594708,145.94345
3447,2.6421123,194.60324
3448,3.3415387,221.05373
3449,2.0634296,99.13064
3450,3.221062,231.55057
3451,2.2178,136.74869
3452,2.0260658,140.57709
3453,2.1573887,129.7929
3454,2.7323344,179.43259
3455,1.340072,77.6175
3456,1.6671519,102.65481
3457,1.6823839,85.79865
3458,2.401218,124.058334
3459,2.7661362,183.0516
3460,2.3812828,129.1837
3461,3.4419456,229.73912
3462,3.3166454,230.34407
3463,1.8221443,99.09424
3464,3.327175,232.72307
3465,1.9577533,127.725555
3466,2.2539935,168.27255
3467,1.5621253,74.854805
3468,1.7824633,84.23068
3469,3.1243947,211.27798
3470,1.7809174,87.74649
3471,2.386847,150.60587
3472,2.5851028,98.72741
3473,2.6521056,174.33368
3474,1.8902938,113.40999
3475,2.9185007,162.407
3476,2.717112,195.66382
3477,2.1377528,153.42831
3478,1.8762205,94.50025
3479,2.9581218,211.46791
3480,2.395026,157.216
3481,1.9459736,123.203186
3482,2.087935,113.62309
3483,2.5681424,162.53651
3484,2.4982917,163.3778
3485,2.5094266,175.33617
3486,1.950737,154.95557
3487,2.8127956,185.24352
3488,1.7312682,84.75473
3489,3.3067584,215.64458
3490,2.3536167,145.19438
3491,1.96748,146.19156
3492,2.033023,101.35125
3493,2.044481,103.18448
3494,3.4097211,245.23434
3495,2.937133,198.8012
3496,1.883016,120.89226
3497,2.5701723,157.55374
3498,3.1795485,204.23413
3499,3.3302922,192.59798
3500,2.540556,183.35051
3501,2.860502,217.84572
3502,2.264026,135.12558
3503,1.8435166,98.21688
3504,3.1782835,221.84087
3505,2.1835494,170.36032
3506,3.2615075,217.89941
3507,2.5098848,162.3031
3508,1.7952415,131.59283
3509,3.2023063,182.10928
3510,2.4358654,183.12802
3511,1.9676178,77.25083
3512,3.279611,238.83527
3513,1.6666238,126.622986
3514,3.367669,220.82405
3515,2.2001948,137.5859
3516,2.8062527,178.49388
3517,2.5693462,178.33289
3518,2.455708,141.81738
3519,2.2738433,154.76115
3520,1.9193332,108.08004
3521,2.7983737,175.6889
3522,3.24108,232.02513
3523,2.054185,94.74042
3524,1.4010494,92.32197
3525,2.1860025,115.150955
3526,2.9067132,174.5058
3527,1.9229553,105.95171
3528,2.3702035,137.62543
3529,3.6970942,237.34485
3530,3.127462,233.69348
3531,1.5816518,90.277374
3532,2.3852615,132.60162
3533,2.2286804,156.9223
3534,2.0589933,119.35658
3535,2.3549416,118.5107
3536,1.8627902,84.85721
3537,2.1345458,112.57734
3538,1.6884243,119.00079
3539,4.083499,251.22656
3540,2.128566,135.4764
3541,2.804009,211.64346
3542,1.7864298,95.015594
3543,1.7782962,104.45581
3544,2.961208,192.96577
3545,2.538488,177.06552
3546,2.5005183,123.16075
3547,2.3382192,123.04207
3548,2.2841926,111.04289
3549,2.4573507,157.58981
3550,1.5072176,85.0181
3551,2.4993978,146.42862
3552,2.6137729,159.29747
3553,2.601142,156.99908
3554,2.5941467,151.96793
3555,3.0361464,199.98117
3556,2.9940898,226.59793
3557,2.1565385,147.97266
3558,1.9941645,91.00407
3559,2.314981,127.449615
3560,3.033719,199.0946
3561,2.5641985,127.1544
3562,3.3034701,237.01001
3563,1.6601326,107.89888
3564,3.013747,218.85864
3565,2.4518533,134.5466
3566,1.5515728,83.45962
3567,3.0532205,210.7034
3568,1.5945272,90.720345
3569,1.5011463,93.46988
3570,2.484693,164.63647
3571,2.182467,87.28871
3572,2.1752486,151.08105
3573,2.022248,128.22772
3574,2.2846954,138.3039
3575,1.6641284,84.4389
3576,2.6491778,198.3877
3577,2.5711694,154.14682
3578,2.0878046,114.384674
3579,2.642013,161.2136
3580,2.805861,139.93652
3581,2.7450268,186.69952
3582,1.5678483,82.224884
3583,1.933632,101.99013
3584,3.0332043,206.54167
3585,2.4416945,172.7229
3586,2.5959067,175.92786
3587,2.907708,190.67407
3588,2.3064313,192.14186
3589,3.4523094,221.24394
3590,2.0403893,95.234146
3591,1.5686828,109.18498
3592,1.7361461,100.20688
3593,2.6186922,174.2214
3594,2.7101283,164.22723
3595,2.671577,177.0185
3596,2.3709953,187.59668
3597,2.4153633,119.145004
3598,2.3688204,143.49713
3599,1.8904505,102.126434
